month,Algeria,Argentina,Armenia,Australia,Austria,Bangladesh,Belarus,Belgium,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Cameroon,Canada,Chile,China,Colombia,Costa Rica,Cyprus,Czech Republic,Democratic Republic of the Congo,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Finland,France,Germany,Ghana,Greece,Guatemala,Guinea,Haiti,Honduras,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kuwait,Lebanon,Libya,Malaysia,Mexico,Morocco,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Republic of Korea,Republic of the Congo,Romania,Russia ,Rwanda,Saudi Arabia,Senegal,Serbia,Singapore,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Tanzania,Thailand,Turkey,Uganda,United Arab Emirates,United Kingdom,United States,Uruguay,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Grand Total
2021-04-08,0,49,0,4,2,2,0,1,0,0,0,38,0,64,34,10,36,0,2,2.5,1,0,0,6,0,2,0,16,39,0,5.5,0,0,1,2,306,32,1,1,7,0,12,1,14,0,0,4.5,0,0,0,2,14,0,1,17,0,1,1,1,1,4,1.5,1,2,2,3,0,1,0,0,0,1,0,2,0,0,2,6,30,2,0,2,0,13,37,0,4,51,70,4,6,0,0,1,1,968
2021-04-09,0,31,0,5,5,3,0,7,1,0,0,44,1,42,49,10,31,0,3,3,1,1,0,7,0,1.5,0,29,63,1,8,3,1,0,0,269,32,1,1,9,0,26,1,10,0,0,6,0,0,0,2,15,1,1,15,0,0,1,1,2,5,2,1.5,1,1,4,0,1,0,0,1,1,0,3,0,0,1,2,39,1,2,6,0,9,32,1,1,67,74,6,11,0,0,1,0,1021
2021-04-10,0,38,0,5,4,2,0,4,1,0,0,43,0,36,44,6,26,0,0,2.5,2,0,0,11,0,1,1,10,31,1,3,1,0,0,0,372,32,1,0,13,1,26,5,11,0,0,2,3,1,0,5,19,1,1,8,0,0,1,0,0,20,1.5,2,5,2,4,1,2,0,0,1,1,0,1,0,0,1,5,25,0,0,2,0,18,26,0,1,89,92,9,13,0,0,1,0,1103
2021-04-11,0,24,0,3,4,4,0,2,1.5,0,0,39,0,47,24,11,20,0,0,2,1.5,0,0,5,0,0,1,14,34,1,2,1,0,0,0,375,25,0,0,17,1,25,5,13,0,0,2,2.5,0,0,4.5,17,1,1,20,0,0,1,0,0,14,1,0,5,7,4,1,2.5,0,0,1,1,0,1,0,0,1,1,28,0,0,5,0,18,24,0,2,67,55,5,5,0,0,1,1,997
2021-04-12,0,66,0,1,4,54,0,3,2,0,0,44,0,37,33,1,18,0,1,1,1,0,2,12,0,0,1,5,28,1,5,2,0,0,1,422,43,0,0,13,1,15,1,15,0,0,2,2,0,0,4,9,2,1,33,0,1,1,0,2,18,2,0,1,2,6,0,3,0,0,0,1,1,1,0,0,1,6,26,0,0,3,0,14,35,0,4,135,67,7,7,0,0,1,1,1241
2021-04-13,0,37,0,5,1,10,0,3,1,0,0,34,0,23,19,11,12,0,1.5,1,2,0,1,5,0,0,1,18,45,1,6,3,0,0,1,357,20,0,0,10,0,32,2,6,0,0,0,1,2,0,3,13,0,1,31,1,0,1,0,1,5,0,1,1,2,2,0,1,0,0,0,1,0,0,1,0,0,5,27,0,0,4.5,0,20,32,0,9,66,78,2,7,0,0,1,0,996
2021-04-14,1,61,0,3,9,7,0,3,0,1,0,46,0,20,32,9,29,0,2,2,2,1,1,4,0,0,1,9,92,1,6,0,0,0,0,342,41,0,0,10,0,14,1,4,0,0,0,1,1,0,1,8,0,0,24,1,0,2,1,1.5,4,0,1.5,1,2,4,1,3,0,0,0,0,0,0,0,0,0,5,32,2,0,6,0,22,33,1,3,78,60,5,6,0,0,1,0,1074
2021-04-15,0,102,0,4,5,5,0,4,0,0,0,48,0,25,46,10,19,0,1.5,3,1,1.5,1,23,0,1,2.5,16,41,0,4,0,0,0,0,438,40,0,0,10,1,30,0,9,0,0,2,1.5,1.5,0,4,12,0,0,22,1,1,1,0,2,5,1,2,4,4,2,0,3,1,0,1,0,0,0,0,2,0,3,36,2,1,5,1,21,34,3,2,82,102,6,12,1,0,1,0,1281
2021-04-16,0,64,0,4,6,5,0,4,0,0,0,41,0,52,41,10,29,1,1,0,1,2,0,21,0,1.5,4,19,35,0,4,0,1,0,0,403,35,0,0,2,1,33,0,11,0,0,2.5,2,2,0,3,10,0,0,23,1,2,1,0,4,7,0,1.5,4,3,4,0,0,0,0,0,0,0,3,0,0,1,4,24,1,1,4,0,9,52,1,5,69,85,4,6,0,0,1,0,1184
2021-04-17,0,37,0,5,4,3,0,1,0,0,0,35,0,73,23,10,20,0,1,0,2,0,0,11,0,2,3,8,31,0,3,1,0,1,0,471,18,0,0,6,3,20,0,7,0,0,3,0,1,0,2,13,0,1,12,1,0,1,0,0,3,0,1,4,2,1,0,0,0,0,0,0,0,2,0,0,2,3.5,16,1,1,4,0,13,37,0,3,64,69,5,5,0,0,1,0,1079
2021-04-18,1,35,0,4,2,4,0,1.5,0,0,0,32,0,61,25,1,12,0,1,0,3,0,2,10,0,1.5,2,9,29,0,3,0,0,0,0,594,23,0,1,4,2,15,2,8,0,0,4,0,1,0,1,15,0,2,12,0,0,1,3,0,2,1,1,2,4,1,1,0,0,0,0,1,0,1.5,0,0,1.5,3,30,1,1,6,1,12,32,0,5,53,59,1,2,0,0,2,1,1149
2021-04-19,1,39,0,2,1,6,0,2,1,0,0,23,0,37,20,13,9,0,1.5,0,4,0,0,8,0,1,2,9,28,1,2,0,0,0,0,602,39,0,1,2,4,15,0,13,0,0,0,1,1,0,2,8,0,3,15,0,0,4,1,0,2,2,0,3,2.5,2,1,2,0,0,0,0,0,1,0,0,1,4,31,3,1,3,0,15,29,0,4,52,50,2,4,0,0,1,0,1139
2021-04-20,0,36,0,3,1,4,0,1,1,0,0,36,0,28,28,6,29,0,2,0,0,0,0,3,0,2,1.5,10,22,0,3,0,0,0,0,709,39,1,1,5,4,19,0,15,1,0,0,1,1,0,2,26,0,3,17,0,0,4,0,1,1,1,0,3,1,2,1.5,0,0,0,0,0,0,3,0,0,0,2,32,4,1,5,0,11,39,0,6,46,86,1,4,0,0,1.5,0,1338
2021-04-21,0,59,0,2,6,6,0,1,0,0,1,25,0,45,34,12,30,1,1,0,0,1,1,25,0,1,1,10,19,0,5,1,0,0,0,544,47,1,0,5,4,30,0,14,0,0,3,0,1,0,4,9,0,3,11,0,1,2,0,1,8,1.5,1,3,1,2,2,0,0,0,0,1,0,3,0,0,0,1,31,2,1,3,0,11,43,0,3,49,59,2,14,0,0,2,0,1219
2021-04-22,2,39,0,2,4,2,0,6,0,0,0,28,0,50,29,11,22,1,1.5,0,1,1,3,17,0,1,1.5,13,17,1,5,1,0,0,0,498,41,0,0,6,2,20,1,15,0,0,2,0,1,0,5,13,0,2,12,1,1,4,1,1.5,7,2,1,1,1,7,0,1,0,0,0,0,0,3,0,0,1,3,32,7,1,4,0,16,22,0,3,57,56,4,7,0,0,1,1,1129
2021-04-23,1,39,0,23,4,6,0,6,0,0,0,13,0,38,22,10,6,0,2,3,2,0,1,8,0,1,2,7,22,1,5,0,1,0,0,498,30,0,0,7,2,38,1,21,0,0,1,0,1,0,4,38,0,4,16,2,1,7,1,2,79,0,0,1,4,5,0,1,0,0,1,0,0,5,0,0,2,4,16,3,2,3,0,17,19,2,7,56,75,4,5,0,0,0,0,1220
2021-04-24,0,32,0,15,2.5,1,0,2,0,0,0,30,0,37,26,3,9,0,2,1,2,0,0,17,1,1,1,11,38,1,10,0,0,0,0,557,37,1,0,4,2.5,25,1,30,0,1,1,0,2,0,8,20,0,5,10,1,1,1,1,1,57,0,0,4,3.5,3,0,1,2,0,0,0,0,2,0,0,0,2,25,12,3,7,0,19,30,1,6,60,61,4,4,0,0,0,0,1257
2021-04-25,0,27,0,9,1,7,0,7,0,0,0,26,0,37,23,10,28,0,2,1.5,1,2,0,11,1,3,0,16,27,1,7,0,0,0,0,678,30,5,0,11,3,17,1,42,0,0,2,0,3,0,3,12,0,6,11,1,1,2,0,3,56,2,2,3,3,6,0,1,1.5,0,0,0,0,5,0,0,0,2,27,12,0,7,2,37,23,0,5,44,67,4,5,1,0,1,1,1414
2021-04-26,0,45,0,8,1,5,0,2,0,0,0,22,0,37,22,1,32,1,3,2,1,0,0,11,1,2.5,0,12,24,1,4,0,0,0,1,559,7,0,0,5,0,20,1,25,0,0,1.5,1,2,0,3,13,0,10,12,1,0,2,0,1,40,1,2,2.5,1,4.5,1,1,1,0,0,1,0,4,0,0,0,2,37,9,0,5,0,17,41,0,5,61,104,3,6,0,0,1,0,1270
2021-04-27,0,48,0,12,1,3,0,3,0,0,0,28,1,21,24,11,35,1,0,2,1,0,2,9,1,2,0,13,31,0,5,0,0,0,0,411,39,0,0,5,0,19,1,21,0,0,1,2,1,0,2,7,0,2,19,0,0,0,0,1,28,0,2,2,1,3,0,1,2,0,0,0,0,2,0,0,2,5,22,10,4,5,0,16,32,3,4,40,57,2,7,0,0,1,2,1073
2021-04-28,0,32,0,12,1,4,0,8,1,0,0,18,0,32,19,10,31,1,0,1,0,0,0,4,1,1,1,16,44,0,3,2,0,0,0,417,25,0,2,8,0,17,0,22,1,0,1,0,1,0,3,15,0,18,19,0,2,0,1,1,21,0,2,3,2,8,0,1,1.5,0,1,0,0,2,0,0,0,2,32,14,2,7,0,14,41,0,1,45,62,2,5,1,0,1,0,1085
2021-04-29,1,38,0,4,1,4,0,4,2,0,0,33,0,27,17,10,11,1,0,0,0,0,0,8,1,1.5,1,18,19,3,3,0,0,1,0,437,27,1,1,9,0,17,0,43,0,0,1,0,1,0,4,15,0,25,4,0,1,0,1,1,14,0,0,2,5,2,0,1,1,0,0,1,0,1,0,0,0,2,26,10,1.5,4,0,13,62,0,5,40,67,4,3,1,0,1,0,1065
2021-04-30,0,50,0,13,1,1,0,3,1,0,0,31,0,18,17,2,15,1,0,0,2,1,1,6,1,2,0,19,13,1,2,0,0,0,0,490,29,0,0,8,3,12,0,19,0,0,0,0,1,0,4,16,0,10,12,0,4,7,2,0,12,0,0,0,1,5,0,1,0,0,0,0,0,4,0,0,1,5,8,12,1,1,0,14,44,0,4,46,55,1,3,1,2,1,0,1057
