month,Algeria,Argentina,Armenia,Australia,Austria,Bangladesh,Belarus,Belgium,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Canada,Chile,China,Colombia,Democratic_Republic_of_the_Congo,Cyprus,Czech_Republic,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Finland,France,Germany,Ghana,Greece,Guatemala,Guinea,Haiti,Honduras,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,"Korea, South",Kuwait,Lebanon,Malaysia,Maldives,Mexico,Morocco,Nepal,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Singapore,South Africa,Spain,Sri Lanka,Thailand,Turkey,Uganda,United Arab Emirates,United Kingdom,Uruguay,United States,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Grand Total
2020-12-13,464,3558,1013,7,2641,1355,1961,4978,120,811,0,21825,5916,2138,111,8702,119,625,3657,2645,1107,586,486,237,360,11533,14709,138,692,183,29.5,26,316,27071,6189,7451,1012,429,1390,17937,102,2367,2339,366,718,174,1275,1229,20,8608,2012,830,9937,0,418,200,571,2362,2422,669,2931,1069,8976,4044,134,27651,131,139,14,4995,7,7999,0,655,28,26919,461,1194,18541,528,187971,609,2,1,57,27,531106
2020-12-14,495,5062,357,11,2588,1799,1853,1074,195,344,372,25193,8377,1911,99,8742,52,349,2000,3337,492,70,511,249,300,3192,6451,81,639,123,37,18,283,22065,5489,7501,1338,264,2330,12025,82,1672,2863,163,880,231,1093,1371,11,5930,1217,821,8518,0,199,331,264,2459,1612,641,4030,1333,4896,2194,160,26902,88,125,71,4932,5,5163,21309,688,9,29617,234,1092,20377,321,194314,339,5,1,48,112,524880
2020-12-15,468,6981,438,12,2628,1877,1911,2211,371,869,0,42889,6244,1499,110,10130,84,339,5172,2994,613,176,523,252,349,11655,33825,256,1199,677,27,56,301,26382,6120,7704,1391,327,1124,14839,83,2441,2547,404,1078,261,1264,1772,13,11228,2793,936,6716,4,758,518,215,2731,2368,1130,1157,1106,6874,2638,151,26265,85,142,70,5884,16,7552,10328,643,15,32102,402,1226,18569,389,208992,355,3,1,106,164,636192
2020-12-16,442,6843,1098,12,2664,1632,1838,3636,498,902,0,70574,6512,1402,89,11953,333,401,7897,3694,788,1105,544,265,411,17720,32744,116,1185,746,17,32,374,24010,6725,7603,1553,421,4412,17568,32,2999,2561,394,1011,261,2056,1295,10,10297,3351,736,11271,7,930,460,116,2545,2960,856,2242,1149,12455,4720,145,26074,122,180,120,5353,12,10008,11078,616,20,29718,565,1278,25300,475,246644,237,2.5,1.5,28,227,733670
2020-12-17,426,7326,1174,21,2485,1134,1834,3146,451,855,141,69826,7006,2001,108,12196,159,429,8256,4036,720,788,548,244,358,18398,30179,167,1153,607,11,31,157,22890,7354,7453,1533,481,2933,18233,61,3199,2221,552,1062,221,2116,1220,16,11799,2776,776,12871,10,1145,464,184,2972,3348,819,3327,1459,11953,4320,140,27787,78,181,115,5129,24,9126,12131,650,16,27515,628,1321,35532,543,239900,364,2,2,48,117,739757
2020-12-18,438,7002,861,33,2085,1318,1917,2835,484,794,0,52544,6700,2403,87,13277,233.5,457,7602,4508,624,754,579,273,354,16005,32830,100,874,627,26,30,738,25152,6689,7121,1362,576,2177,15401,71,2803,1708,356,1055,339,1895,1683,26,12248,2647,782,12024,8,806,431,0,3179,3015,1268,0,2115,11010,4336,159,28116,73,174,108,4910,9,8725,11815,662,34,26410,710,1284,28560,514,251832,314,3,0,71,181,720325
2020-12-19,410,5795,920,42,2296,1267,1931,2721,621,643,0,50177,6459,2220,132,13990,308,829,8830,3290,1135,917,611,281,271,17428,21679,0,901,533,21,21,774,26624,7751,6421,1307,522,2734,16305,96,3062,1283,390,1095,244,1626,1153,30,12129,2833,710,12283,6,920,375,0,2615,3274,861,0,1482,11246,3835,142,27772,127,158,111,3888,17,10939,0,618,576,22195,631,1254,27249,607,192102,386,1,0,45,104,611449
2020-12-20,422,4116,652,30,1645,1153,1944,2170,253,670.5,0,25445,6007,2191,97,11160,98,212,5304,2835,1322,337,664,282,309,12799,6444,0,587,170,13,26,810,24337,6982,6312,1027,766,1874,15102,89,2455,2152,349,926,204,1534,1340,19,6870,1899,588,13072,5,501,323,648,1680,2755,632,6442,1745,8590,3334,143,28510,61,162,88,3534,19,9445,0,594,382,20316,485,1171,36084,491,188015,294,2,0,96,174,533669
2020-12-21,456,5853,240,21,1519,1470,1893,981,362,698,608,25019,7577,2447,100,10845,174,316,3383,3205,666,72,718,295,252,5960,19256,301,525,102,33,61.5,168,19556,6848,6151,1200,725,3499,10869,65,1804,2499,114,869,230,1182,2018,8,5370,877,742,11218,6,356,431,264,1704,1699,823,1618,1716,4633,2099,158,28917,109,168,121,3685,10,8789,22013,370,427,19103,197,1077,33517,429,198703,438,1,0,52,97,548951
2020-12-22,410,8141,537,18,1853,1318,1858,2198,674,764,0,55202,6260,1196,78,12526,141,597.5,7891,2546,878,35,788,286,303,11861,36153,195,833,734,26.5,97,398,23950,6347,6208,1158,961,4228,13316,65,2658,2444,154,1090,298,1693,2062,23,12511,2646,722,9889,7,999,596,212,2142,3164,932,958,1310,7192,2436,149,28340,109,181,66,4080,29,9501,10654,428,46,19256,526,1226,36931,524,198107,315,6,0,113,122,650357
2020-12-23,480,8586,838,25,2131,1367,1922,3212,1005,584,0,46696,6921,1725,70,14233,229,879,10898,3303,566,720,911,270,367,15038,33758,89,935,655,20,34,448,24712,7514,6261,1173,927,2535,13908,69,3275,2091,427,983,266,2246,1348,13,11653,2566,743,10473,0,1133,523,93,2256,3059,827,1678,1189,12358,4602,140,26814,87,177,98,4426,21,14046,12386,580,67,19650,489,1246,39387,709,229624,196,1,0,241,112,695128
2020-12-24,458,9637.5,702,12,2847,1234,1917,2583,1057,728,403,58428,6684,3238,85,14940,243,433,14149,2874,1158,926,1021,291,363,21718,26467,0,870,638,32,41,535.5,23067,7199,6178,1127,918,4656,18039,96,3762,1707,236,1237,244,2708,1581,21,12485,2650,613,11591,0,1041,476,54,2152,3413,958,2753.5,1720,13115,4378,157,29499,72,189,157,4091,13,14305,12662,592,81,18102,515,1311,39149,747,194155,221,11,5,112,130,666591
2020-12-25,434,10689,621,23,1851,1163,1893,2342,469,593,0,24615,1749,1679,77,14941,190,50,4402,2999,1381,818,1133,273,201,20262,2140,0,617,186,16,0,623,22273,7259,6021,1140,1025,4713,19037,78,3806,1616,282,1132,260,2136,1247,25,9679,2329,608,11545,0,784,317,0,2260,2986,559,3829,1877,9081,4146,129,28595,73,178,169,3823,14,14796,0,551,110,17543,446,1230,32803,391,97880,358,7,0,337,94,465784
2020-12-26,416,3713,586,11,1429,834,1916,784,759,439,0,17246,3114,2563,81,10196,291,25,2706,1838,905,446,1189,269,173,3093,13504,243,262,91,22,0,438,18732,6740,5760,836,1296,4273,10405,87,3892,1050,130,970,172,1403,2335,35,4974,2369,500,9869,16,829,430,0,1853,2064,274,1564,1404,4878,1214,169,28833,74,163,154,3200,10,11552,0,598,121,15118,203,1227,34788,370,226416,348,1,0,100,83,512730
2020-12-27,392,5030,485,29,1408,1049,1825,847,494,361,0,18479,10100,1711,91,9594,76,266,3030,2188,824,81,1226,265,156,8822,12399,115,342,138,28,0,527,20021,6528,5502,818,735,2806,8937,39,2945,1590,80,808,204,1754,1196,26,6217,1517,481,9102,11.5,838,381,182,1974,2633,260,1837.5,881,3842,1577,159,27849,153,154,86,2693,5,9502,0,674,144,14205,248,944,32493,510,155845,365,1,2,163,114,438663
2020-12-28,382,7216,114,12,1592,932,1841,857,751,220,0,20548,6465,1923,88,9310,78,751,3741,2482,641,403,1359,258,160,3106,14004,102,475,132,14,112,616,16432,5854,5908,931,765,5815,8581,9,2374,1802,69,1045,204,1594,1594,16,5996,950,659,7458,7,397,526,91,1776,2348,952,2111,764,3211,2093,160,27363,51,119,119,2559,5,7458,24462,549,155,15197,162,1027,41460,578,174152,320,10,2,109,71,495841
2020-12-29,357,11650,348,32,1868,1181,1816,1677,1293,543,0,58718,8189,1958,77,11015,265,907,10862,2640,860,568,1333,269,283,11494,19466,178,1045,846,16.5,76.5,1199,20549,7903,6108,1013,1545,5113,11210,20,3629,1645,147,1048,236,2298,1925,31,12099,2160,708,7592,9,749,693,70,2155,4574,762,1251,876,7624,3336,206,26588,107,149,78,3136,13,9580,14089,453,250,15805,308,1506,53275,656,200408,225,3,1.5,234,177,664584
2020-12-30,323,11765,582,24,2550,1235,1957,2831,1485,531,675,55649,8459,2964,79,11639,194,704,16420,2788,1314,1186,1411,276,438,26514,49044,90,942,879,19,41,1057,21822,8002,6272,901,1718,4186,16202,41,3856,1674,112,967,205,2878,1870,47,12406,2143,511,9533,11,1016,732,86,2475,4465,822,1588,1006,12780,6049,193,26095,122,113,139,3236,27,17710,16716,646,194,15692,396,1723,50239,518,233701,260,2,1,285,300,761247
2020-12-31,299,11586,531,20,2913,1014,1923,2254,1752,844.5,105,56773,7143,2023,87,16314,282,751.5,17039,2254,1206,1000,1418,282,249,20042,19367,124.5,932,846,15,28.5,915,20928.5,8074,6389,849,1622,6678,23477,34,4540,1427,207,1029,286,3507,2525,19,12159,1861,534,9790,0,1031,557,148,2463,4046,974,4641,1532,13464,7627,213,27329,133,140,195,2932,30,18000,18047,597,279,14380,539,1730,56029,639,235600,437,9,2,263,242,724942
2021-01-01,287,4080,329,35,2096,990,1939,1793,861,1158,0,24605,991,3591,60,12105,191,799,13361,2451,1433,866,1409,273,296,19348,2117,159,597,224,16,16,1147,20035,8072,6287,902,1753,5248,22210,88,3257,1271,156,824,285,2385,2068,47,11091,1777,426,8234,0,980,236,0,2184,2943,417,0,1756,10896,6951,208,26613,77,137,224,2074,30,16726,0,557,216,12203,295,1856,53458,634,153916,326,9,2,272,217,533306
2021-01-02,262,5240,60,24,1391,684,1902,880,1070,830,0,15827,4535,3338,63,11528,149,627,3447,1615,747,1135,1407,288,201,3466,10903,134,262,80,46,39,170,37256,7203,6045,840,3394,6289,11825,16,3029,903,64,651,205,2520,2295,30,6359,1171,419,8633,19,576,463,0,2272,2031,369,0,1096,7006,3241,198,25938,107,101,147,1907,33,15002,0,515,315,11180,201,1963,57853,522,300462,199,8,0,233,407,626511
2021-01-03,249,5884,229,20,1466,835,1837,842,606,502,0,17341,16141,2289,74,9412,104,529,5012,1176,366,101,1309,286,168,12495,10356,104,390,159,30.5,62,225,16504,6877,5960,741,4961,6743,14245,118,3196,1540,124,1020,269,2870,1704,33,5211,1005,421,7453,12,917,450,537,1895,1972,355,2962,891,5782,3384,197,23845,109,82,186,1966,35,11859,0,403,745,9877,210,1590,55157,548,208853,147,12,0,352,774,532903
2021-01-04,237,8222,193,13,1642,910,1869,876,1010,624.5,563,20006,10058,2450,86,10311,51,665,6233,2078,2043,466,1277,284,147,4084,12320,0,427,181,15,50,29,16375,6753,6073,595,6110,6631,10798,154,3332,1623,106,715,372,2861,1741,26,6464,656,403,6614,5,1271,529,180,1947,2494,764,1376,954,4385,4369,207,23015,172,94,106,2715,24,12601,30579,468,527,13695,128,1501,58923,603,184005,177,3,0,411,564,553841
2021-01-05,228,13790,324,19,2311,991,1273,1848,1597,747,72,56648,7250,2460,64,16835,95,569,12921,1997,475,1003,1119,268,299,20825,18349,0,927,763,46,0,424,18088,7445,6113,757,5325,7966,15375,43,4946,1472,219,839,312,3620,2027,37,11271,1637,522,6506,3.5,1354,935,190,2118,3540,959,1959.5,932,7596,4956,208,23955,107,104,161,2653,28,14410,23700,484,365,14494,357,1967,61087,678,235042,255,7,0,652,1365,740053
2021-01-06,247,13441,309,10,2469,978,1854,2997,1713,0,341,63430,8082,2382,88,16805,239,573,17332,2230,529,1294,1007,290,331,25232,26663,0,814,783,52.5,0,1077,20346,8854,6283,839,7832,7309,20326,84,5950,1553,271,868,411,4166,2593,37,13345,1642,409,7238,2,1664,787,114,2481,5186,898,2543,1044,14220,10027,209,23902,103,118,192,2882,31,21832,33030,522,305,13830,295,2067,62556,944,255637,246,1,1,850,610,783565
2021-01-07,262,13835,201,25,2540,1007,1838,2923,1910,0,610,87843,8227,3693,86,17576,251,427,17773,1844,1115,1008,1219,303,223,21767,45333,293,510,872,59,0,219,18139,9321,6360,790,6503,7600,18416,38,7563,1215,335,672,540,4774,3027,21,13734,1597,412,9745,0,1565,825,182,2435,4135,1162,3352.5,1346,12119,9927,210,23218,167,108,220,1787,33,20999,42360,532,205,12171,372,2988,52787,759,278337,414,4,2,802,871,880884
2021-01-08,275,13346,361,11,2063,785,1805,2048,2263,1528,0,52035,9237,4205,78,18221,231,466,14861,1663,1045,763,1001,307,296,19860,19077,302,717,990,48.5,76,439,27503,10617,6251,669,8227,6309,17529,43,7863,1092,221,641,495,5440,2643,52,14362,1543,554,8258,0,1544,684,0,2007,3946,1138,4162,1769,8763,10176,195,23330,143,97,296,2218,23,21980,25456,525,212,11479,222,2950,68192,532,295257,345,3,0,1029,985,803264
2021-01-09,256,11057,379,13,2278,692,1767,1991,1644,459,0,62290,8393,4361,128,15795,190,337,13115,1745,2106,1201,989,319,324,20177,22824,311,799,1063,38,38,1386,36867,10046,5924,907,4843,8077,19976,44,7790,796,230,665,427,5414,2451,25,16105,1416,362,7380,31,1585,443,0,2899,3735,1032,0,1945,10744,9478,206,23012,93,110,328,2891,29,21606,0,535,245,9537,258,2998,60098,635,260967,505,1,0,1241,839,761266
2021-01-10,231,7808,337,19,1651,1071,1833,1569,1098,254,0,29792,7283,4181,134,15537,277,339,8449,1246,1459,721,993,331,198,15944,948,384.5,445,116,38,34.5,1002,16311,9640,5968,607,6886,5885,18625,93,6081,1250,87,450,414,3743,2433,44,10003,895,259,6655,3,1024,555,538,1877,2424,707,0,1893,9133,7502,193,22540,169,117,245,3564,42,17421,0,540,249,9138,188,2876,55026,1212,213415,438,1,0,1161,978,589301
2021-01-11,225,8704,157,20,1536,849,1792,960,1392,410.5,718,25822,8325,3969,96,15003,60,288,4289,1239,1179,436,961,319,200,3816,11706,458,441,927.5,38,31,756,12584,8692,6208,801,4926,9754,12530,89,4928,1461,63,537,527,3095,2232,50,7594,456,488,5468,4.5,1244,429,172,2408,2157,802,9004,2046,4863,5604,203,23018,154,140,288,2093,22,15046,61422,569,287,10220,66,2404,46275,715,214664,373,1,1,868,820,619600
2021-01-12,272,13783,355,16,1575,718,1731,2099,1473,567,0,64025,6141,3243,175,14179,211,259,9345,1076,1506,1061,970,315,221,19680,27210,191,841,1739,45,72.5,1104,15968,10047,6408,810,3052,8990,14242,123,4575,1176,98,561,494,4557,3309,59,14395,801,430,4977,6,1270,712,164,2123,3740,1055,2166,1522,5394,7259,211,22657,166,147,152,2142,17,13105,25438,588,157,9809,140,3243,45648,945,226967,316,5,2,1161,942,705555
2021-01-13,219,12725,485,10,1917,890,1972,2927,2057,468,0,60899,7139,3390,180,15898,296,227,10801,1359,1595,1748,996,320,324,23932,25566,560,668,1004,26,114,1204,16946,11278,6317,867,3553,9997,15773,92,5819,1122,123,516,539,4988,2985,59,15873,1266,445,6197,12,1398,667,142,3097,3315,1002,2881,1442,9126,10556,201,22544,172,175,198,2267,38,18555,38869,692,308,9554,137,3362,47662,629,230301,512,1,2,1343,1017,748327
2021-01-14,267,13286,448,9,3510,813,1967,2637,2198,343,597,67758,7447,4187,173,17121,476,356,10922,1,1104,1687,1022,298,258,21431,21343,0,595,951,20,29,954,15590,11557,6471,770,3913,9754,17243,63,6594,1075,138,513,560,5196,3337,48,16468,1279,403,6566,18,1479,454,178,2417,2877,1048,9336.5,1905,9457,10698,209,24303,194,169,295,1881,45,18503,35878,670,459,8962,0,3382,48804,1514,235766,604,10,1,1700,1112,755287
2021-01-15,254,12332,396,20,1528,762,1941,2203,2573,0,0,69198,6880,4468,168,21078,77,485,8083,2162,1482,864,879,310,318,21317,8593,0,577,623,14,154,449,15158,12818,6485,805,3491,5235,16144,77,7137,808,166,579,530,6154,3211,50,21366,1291,270,6082,14,1867,466,0,2432,2307,1149,15792,2041,7958,10663,196,24294,257,173,218,1751,30,14880,40197,695,230,8314,0,3407,55885,957,242780,441,5,1,1478,741,767236
2021-01-16,230,8932,263,19,1723,578,1933,2120,2091,0,0,61567,6359,4313,159,20855,137,202,9301,880,2370,3942,887,317,190,21409,14817,0,510,1038,33,66,1095,15144,14224,6100,596,3232,8450,16310,104,7071,706,223,520,435,5872,4029,51,20523,1240,240,5324,10,1598,243,0,2521,2677,859,10168,2045,7292,10947,204,23670,277,140,342,1393,24,13973,0,719,374,7550,0,3432,41428,723,201858,450,1,1,1796,772,639322
2021-01-17,222,7264,351,13,1267,569,1924,1630,1503,0,0,33040,6284,4339,164,17379,215,157,5253,889,1779,674,890,323,236,16642,11484,733,237,290,16,146,604,13788,11287,6016,645,2946,8190,12544,65,5773,957,80,389,378,3654,3339,87,11170,806,266,5643,6,1444,206,526,1920,1750,512,4544,1886,5970,10385,188,23178,182,176,290,1317,30,12267,0,749,369,6436,0,3453,38670,709,177931,497,1.5,1,1531,322,529361
2021-01-18,259,8185,90,10,1161,697,1899,932,1550,1072,1265,23671,6420,3918,225,14719,152,162,2693,807,1848,162,878,330,168,3798,9253,351,318,258,51,108.5,827,10050,9086,5806,797,2117,6560,8825,113,4890,1030,65,386,467,3144,3306,69,8074,473,322,4792,5.5,1617,383,221,1800,1342,428,0,2159,3332,6702,227,22509,227,170,196,1578,14,9010,84287,688,171,5862,0,3471,37610,485,143598,641,2,1,602,689,515248
2021-01-19,249,12141,236,9,1486,702,1356,1479,2357,300,0,62094,5028,3401,159,15939,80,164,7651,725,1625,924,899,335,217,23895,12233,366,537,1131,42,71,1130,13816,10365,5917,823,1996,7380,10496,145,5384,883,81,403,578,4359,3631,51,18894,1246,348,4356,5,1301,422,135,1772,2173,771,0,1348,4890,10455,225,21442,289,226,168,1688,30,9780,34291,669,59,6818,449,3491,33454,583,176216,673,1,2,1308,783,607936
2021-01-20,265,12112,309,9,1671,656,1778,3006,2655,334,0,64385,5701,3589,221,17908,162,178,9628,888,1532,1747,789,322,444,26877,29003,707.5,511,1047,35.5,55,830,15244,12568,6182,746,2485,10213,13568,68,5519,978,136,400,442,4332,4008,79,20548,1152,318,5603,7,1386,431,171,2363,2243,1088,12647,1855,6943,14647,271,20806,312,238,250,1646,40,12710,41576,770,142,6435,94,3506,38992,848,183261,574,4,0,1434,733,692962
2021-01-21,246,11396,307,6,1702,584,1804,2571,2648,489,1024,59119,6111,4367,242,15366,96,164,8228,760,1549,1874,752,294,399,22710,8277,1049,506,1071,29,56,1146,14545,11703,6204,809,2598,7027,14055,63,5621,776,186,344,570,4594,3170,53,22339,1164,336,5842,9,1964,372,169,1745,1975,1071,11170,1778,7008,13544,258,21544,310,212,267,1648,38,11381,44357,887,225.5,6289,178,3529,37977,698,193856,569,2,0,1264,639,656361
2021-01-22,272,10753,183,5,2088,619,1813,2444,1864,214,0,56552,5827,4959,100,15073,199,122,7488,773,1473,969,748,284,350,23324,16366,842,562,561,26,64,1138,14256,13632,6332,685,2357,6159,13633,108,5045,730,139,430,533,3220,3631,65,21007,1138,302,5799,8,1483,306,0,1927,2041,852,9693,2170,6693,13987,263,21182,273,213,300,1709,15,11761,42885,787,309,5967,129,3552,40321,1178,190760,535,2,3,1120,476,659068
2021-01-23,245,8362,198,6,1626,436,1748,2583,1732,0,0,62334,5094,4581,161,15551,116,129,8514,879,1362,1074,680,277,419,23924,12430,635,605,934,38,72,1056,14849,12191,6180,778,1905,4933,13331,114,4754,608,129,392,534,4126,4275,55,20057,925,232,5466,7,2464,238,0,1594,2058,711,10362,1792,6431,15333,251,20585,204,197,250,1483,10,12271,0,724,198,5856,109,3566,33652,797,170759,450,0,0,1259,484,568270
2021-01-24,227,5031,127,11,1202,473,1752,1812,1048,0,0,28323,4679,4463,200,12516,156,130,4256,754,1439,3060,674,269,246,18436,10078,679,334,322,19,64,691,13203,11788,5945,893,1370,3442,11628,107,3971,934,85,437,384,3010,3346,108,10872,520,270,4940,5,964,279,558,1629,1393,571,11031,1940,4566,11721,247,20800,328,186,268,1318,48,8147,0,843,198,5277,105,3579,30111,666,131198,464,0,0,745,313,445790
2021-01-25,258,7578,58,3,1009,602,1024,1192,1781,723,1004,26816,5617,4068,155,12261,85,126,2387,625,1216,275,669,261,192,4300,6887,1341,432,218,56,125.5,1055,9102,9994,6309,813,1369,3666,8559,133,2785,845,69,354,492,2652,3048,109,8521,337,339,4041,2,1430,233,209,1873,914,714,12166,1377,2674,6923,277,18999,336,213,266,1523,44,4551,93822,737,1146,5642,39,3591,22244,408,151677,403,1,0,809,326,497048
2021-01-26,243,10409,138,6,1417,515,847,1784,2390,389,0,61963,4041,3322,139,13606,94,109,6942,654,1143,579,643,259,348,22143,9387,978.5,814,1029,4,187,896,12689,13094,6420,804,928,8587,10584,141,3861,943,141,554,505,3505,3585,145,17165,867,303,3962,5,1303,279,154,1563,1676,1028,13301,1170,4603,10765,299,17982,574,223,134,2080,14,6041,36435,755,982.5,7103,73,3601,20167,639,147626,413,2,1,1476,358,556324
2021-01-27,262,10843,195,8,1641,528,1651,3020,2866,332,0,63520,4320,3388,114,13953,130,128,9209,592,1150,1389,632,251,496,26951,15636,616,857,1038,56,0,1127,11666,11948,6608,879,1331,11934,15191,88,3937,870,130,497,580,3906,3680,143,17944,890,283,4816,4,1861,367,167,1910,1566,769,10016,2241,6790,15073,338,17464,281,216,280,1839,25,7070,40285,772,819,7489,53,3939,25369,648,153961,433,2,1,1289,300,598377
2021-01-28,251,9471,242,5,1449,509,1718,2775,2652,330,635,61811,4806,4255,91,12270,144,158,8505,668,1155,2465,521,252,423,23956,14883,1132,713,1098,36,0,985,18855,13695,6527,943,1463,7305,14360,194,4162,1058,99,469,588,3497,4094,106,18670,756,213,4730,6,864,315,154,1644,1408,754,6731,1168,7153,16432,347,18856,363,253,304,1592,34,7150,34899,892,756,7279,110,3966,28811,559,168804,406,98,0,1408,342,614445
2021-01-29,277,9838,59,7,1500,454,1867,2683,2666,303,0,59826,4827,4606,102,10058,133,119,7982,456,1802,687,589,247,363,23235,12831,1338,882,741,16,116,1118,13082,13802,6573,945,1247,5096,13563,27,3536,864,141,455,658,3125,5725,118,16374,851,157,4418,3.5,1650,299,0,2183,1445,969,5715,1838,6145,13200,341,18966,255,267,184,1717,24,6141,38118,859,1732,6912,66,3962,29145,642,166613,412,6,0,1305,306,590488
2021-01-30,235,6902,173,5,1478,363,1852,2717,2005,0,0,58462,4110,4151,120,9173,149,113,8072,431,2141,3092,547,235,469,24045,17518,1544,795,782,24,58,990,13044,14518,6317,775,1411,4798,12713,65,3319,641,112,355,514,2631,5728,122,15337,701,109,4230,1,1883,218,0,1599,1200,662,13337,2103,5864,12435,363,18751,334,270,318,1543,58,5297,0,848,829,6871,43,3647,23400,652,142459,547,110,0,1728,321,515477
2021-01-31,217,4975,125,7,1190,369,1766,2316,1438,0,0,27756,3933,4209,95,8078,167,106,4060,377,1507,1049,533,243,367,19235,748,1583,484,386,71,73,743,11436,12001,6268,714,1244,4646,11249,126,2667,1181,98,303,635,2139,5298,105,7030,466,105,3725,2,685,173,598,1615,926,679,5217,2102,4711,9498,351,18083,186,261,310,1366,29,4525,0,864,836,6562,46,2948,21190,557,112152,604,50,1,865,115,381794
2021-02-01,239,6614,62,5,1124,443,959,1264,1464,702,1445,24591,4502,3779,64,9622,71,120,2555,488,1026,158,541,229,244,4388,6668,1177.5,538,128,9,65,925.5,8635,10994,6597,984,1006,8811,7925,125,1790,1207,83,336,586,2020,4214,215,5448,281,159,3225,3,676,296,198,1220,724,554,4847,1654,2504,5805,385,17391,155,255,404,1739,29,2548,79686,826,836,7719,27,2730,18668,390,134975,419,33,1,825,160,446547
2021-02-02,263,9695,143,6,1241,525,699,1854,2127,262,0,54096,2948,3147,50,10091,201,128,7185,397,834,293,521,221,302,23337,7690,772,1221,667,0,57,1108,11039,10379,6820,1135,871,7732,9651,195,2313,1132,153,467,811,2770,3455,99,4384,835,171,3624,1,1634,291,161,1384,1098,701,4477,1581,4326,5540,375,16406,229,310,153,1903,19,2649,29064,715,795,7795,45,3310,16906,539,115303,406,32,0,1191,266,457927
2021-02-03,275,9196,190,9,1520,438,1711,3124,2021,367,0,56002,3267,2610,49,11025,139,139,9143,425,1357,1111,512,207,265,26406,12487,777,1150,667,0,82,2152,12899,11984,6870,1317,1006,8896,13182,100,2631,1280,150,451,756,3320,4284,121,12153,774,142,4086,5,1138,286,171,1508,1181,747,15621,1265,6801,9083,396,16222,146,306,285,1932,18,4058,31596,711,802,8102,34,3977,19215,548,121691,563,66,0,1256,150,522031
2021-02-04,265,8891,147,4,1518,485,1708,2452,1787,486.5,765,56873,3982,3592,42,9790,40,116,9695,554,1671,949,532,198,444,20,13032,696,1069,699,74,20,1122,12408,11434,7040,1150,1314,6744,13656,177,2592,1294,180,369,840,3107,4571,134,19389.5,620,171,4258,2,1340,373,185,1302,1107,794,11168,1581,6495,7914,407,16463,154,303,368,1863,22,3751,29960,706,809,7909,50,3249,20734,589,124006,460,9,0,1514,207,466938
2021-02-05,248,8374,158,6,1388,435,1759,2585,1676,606,0,50872,4136,3782,50,7248,149,133,8125,438,1478,2073,540,204,401,45607,10835,791,1172,630,55,43,1028,11713,11749,7054,1534,1019,5238,14213,263,2366,1222,195,393,940,3071,3391,137,26626,712,105,4368,3.5,1624,271,0,1286,998,867,6715,1888,6053,6916,398,16444,198,327,373,1968,25,3749,28565,735,1076,7901,54,3251,19204,499,134422,456,19,2,1424,160,535453
2021-02-06,353.5,6680,211,3,1333,305,1787,2438,1218,0,0,64173.5,3264,4063,30,8547,114,132,8635,413,1722,1703,509,212,368,20588,8632,756.5,1106,642,36,66,652,12059,12156,6990,1660,785,4727,13439,328,2270,865,156,372,846,2496,3847,109,13209,587,99,4121,5,1588,170,0,1346,977,713,7993,1934,5966,6132,394,16379,151,386,383,1684,26,3184,0,726,237,7897,32,3276,18363,509,104176,412,9,3,1000,156,372314
2021-02-07,459,3658,151,6,1317,292,1732,1740,839,0,0,77475,3207,3804,41,6009,114,115,4863,436,1250,1167,534,205,354,19715,6670,722,733,200,22,48,663,11831,10827,7065,1134,1020,6518,11640,244,1637,1299,129,289,962,2081,3731,127,6065,389,119,3963,3.5,506,119,633,1037,627,515,13653,1789,4725,3508,408,15808,114,317,271,1529,24,2435,0,772,186,6670,27,3093,15904,499,89746,473,16,3.5,1206,65,398176
2021-02-08,225,5154,89,3,1057,316,808,873,1220,667,932,76200,3803,3464,46,4246,72,105,2430,430,721,325,567,211,353,4343,4650,1560,629,110,77,75,1167,9110,8242,7321,1713,829,4427,7969,213,1227,1685,125,302,996,2063,3100,126,3868,234,130,2246,2,643,346,316,1008,563,827,11866.5,1685,2431,2505,427,15701,170,356,297,1960,22,1376,47095,887,187.5,8103,12,2798,14138,339,90438,480,49,4,940,106,316016
2021-02-09,246,7794,123,11,1197,387,561,1851,1544,342,0,74925,2683,2839,40,5442,100,95,7727,367,419,1176,573,206,438,18886,5728,675,1492,746,27,102,871,11067,8700,7640,1994,543,7191,10612,403,1558,1483,104,443,1002,2886,2764,192,10738,536,160,1813,2,1056,220,197,1072,822,874,10080,1232,3999,2583,477,14808,190,353,188,2014,11,1742,16402,976,189,8636,23,3310,12441,503,95265,500,14,3,1037,123,427666
